document_id,clean_text,sentiment
8260,richardangwin there separ color peopl white peopl unit state that separ diseas color,Neutral
8261,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8262,cumeberechukwu nigeriainvas whi world attent ukrain nigeria state invad biafra the world won talk,Neutral
8263,isexton vice presid kamala harri thi one presid obama victori speech blackhistorymonth pearlon,Neutral
8264,repjeffri potu vp speakerpelosi theblackcaucu repair damag countri inflict upon black peopl centuri reparationsnow blacklivesmatt,Negative
8265,lcsoffici captainflow great put black woman present segment normal i would never watch shit content like black woman i feel like i blacklivesmatt blackwoman blackwomanpow,Positive
8266,announc taken websit kremlin back tv channel broadcast britain amp heavili criticis coverag http co aolluflfu holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow,Neutral
8267,new video water quench thirst trap fire http co nbplhe visit websit http co zubuhowof like subscrib share iuicaustin israelit blacklivesmatt http co whkndneu,Positive
8268,richardangwin there separ color peopl white peopl unit state that separ diseas color,Neutral
8269,bostonbubbalooo tell la la tfg land covid hit amp tfg let american die blacklivesmatt beg polic stop,Neutral
8270,triggad drealado america care human right what anet live what start blacklivesmatt did respect right iraqi citizen nation went unjust war have also seen http co bynfeoor,Positive
8271,mswilliamskrh krhsbsa end week virgil abloh virgil artist director loui vuitton menswear collect beg,Neutral
8272,messiah louisfarrakhan warn a cri human prayer deliver a valu system white peopl valu live blacklivesmatt aliv today black life matter white america they pas http co ttontmtyi,Negative
8273,genesharpfilm the biographi gene sharp author world read guidebook revolut stori lead,Negative
8274,dionlimtv what crazi one neighborhood away liquor store want stay anonym similar break next day,Neutral
8275,hacker collect anonym declar cyber war russia disabl state news websit http co ilyuhlsj holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow,Neutral
8276,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8277,gamerstran ok thi is extrem urgent onli hour to reach the goal it can reach if you don t ignor it spread and donat,Positive
8278,wed sep louisvil kentucki polic hold bound protest air search watch http co qqlxlymt louisvillekentucki lpd blacklivesmatt blm defundthepolic abolishthepolic,Neutral
8279,mtsumi kasidi in remembr malcolm x blackhistorymonth blacklivesmatt lowerfoodpric http co rogsko,Neutral
8280,richardangwin there separ color peopl white peopl unit state that separ diseas color,Neutral
8281,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8282,anonym hack chine site russian devic warn shot ukrain http co onossiey holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow,Neutral
8283,richardangwin there separ color peopl white peopl unit state that separ diseas color,Neutral
8284,tundrawolfqueen thi articl good read amp discus black american made advanc med amp field toward benefit,Positive
8285,alima the board council medic scheme incompet cmscaresu http co egnkjwxi presidencyza,Neutral
8286,mtsumi kasidi in remembr malcolm x blackhistorymonth blacklivesmatt lowerfoodpric http co rogsko,Neutral
8287,alima the board council medic scheme incompet cmscaresu http co egnkjwxi presidencyza netcar,Neutral
8288,exclus ukrain call hacker underground defend russia http co mzhullv holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow,Neutral
8289,alima the board council medic scheme incompet cmscaresu http co kzapxw presidencyza netcar,Neutral
8290,nigeriainvas whi world attent ukrain nigeria state invad biafra the world won talk send troop to defend biafra peopl did blacklivesmatt pray biafra nigeriabiafrawar nigeriabiafraconflict biafralandisbleed http co thsnglcyg,Neutral
8291,ohhh ye lawd targetexclus blacklivesmatt ukrain ukrainerussiaconflict justiceforamirlock freedomtovoteact northcarolina alyssishammond st black senat buildbackbett thankyoujesu covid crypto mentalhealth usarmi gratitud motiv http co wqidsbxn,Negative
8292,alima the board council medic scheme incompet cmscaresu http co ifvhksfpo presidencyza netcar,Neutral
8293,prophetmos nativeamerican nativetwitt mlk blacklivesmatt veteransunit veteran american america canada mexico u,Neutral
8294,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8295,richardangwin there separ color peopl white peopl unit state that separ diseas color,Neutral
8296,alima the board council medic scheme incompet cmscaresu http co kzapxw presidencyza netcar,Neutral
8297,krhsbsa end week virgil abloh virgil artist director loui vuitton menswear collect begin amp given increas creativ respons across lvmh brand earli blacklivesmatt wearekr kettlerunnew http co kyrzewvue,Neutral
8298,alima the board council medic scheme incompet cmscaresu http co btlvotjsi presidencyza netcar,Neutral
8299,ukrain war latest putin open talk ukrain minsk http co ewqikteg holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow,Positive
8300,alima the board council medic scheme incompet cmscaresu http co vpeikdf presidencyza netcar,Neutral
8301,nativeamerican nativetwitt mlk blacklivesmatt veteransunit veteran american america canada mexico usa kill nigga wipe peopl bomb tower pasco pascocounti abus mentalhealth n innoc insult prophet honest god merci soul http co amyavxch,Positive
8302,alima the board council medic scheme incompet cmscaresu http co hfcyfeg presidencyza netcar,Neutral
8303,say name bothan shem jean blacklivesmatt,Neutral
8304,good morn america enough endpolicebrut standupagainstrac blacklivesmatt blm silenceisnotanopt speakup endracismnow endsystemicrac breonnataylor elijahmcclain georgefloyd stopvotersuppress blackvotersmatt ahmaudarberi dauntewright http co qlmiefm,Positive
8305,a memori dedic martin goldsboro westsid histor museum black histori museum sanford juli blacklivesmatt blackhistorymonth,Negative
8306,richardangwin there separ color peopl white peopl unit state that separ diseas color,Neutral
8307,richardangwin there separ color peopl white peopl unit state that separ diseas color,Neutral
8308,mtsumi kasidi in remembr malcolm x blackhistorymonth blacklivesmatt lowerfoodpric http co rogsko,Neutral
8309,alima the board council medic scheme incompet cmscaresu http co gcujkzqm presidencyza netcar,Neutral
8310,mtsumi kasidi in remembr malcolm x blackhistorymonth blacklivesmatt lowerfoodpric http co rogsko,Neutral
8311,alima the board council medic scheme incompet cmscaresu http co rasasluyg presidencyza netcar,Neutral
8312,maxineucuvp the truth about be black educ my live experi read blog feleadership ucuequ,Negative
8313,today anticip histori made blackhistorymonth blacklivesmatt blackgirlmagicisr supremecourt presidentbiden http co kqetcezmf,Neutral
8314,richardangwin there separ color peopl white peopl unit state that separ diseas color,Neutral
8315,alima the board council medic scheme incompet cmscaresu http co kzapxw gem number disgrac,Neutral
8316,alima the board council medic scheme incompet cmscaresu http co nboexcflnv gem number disgrac,Neutral
8317,alima the board council medic scheme incompet cmscaresu http co ifvhksfpo gem number disgrac,Neutral
8318,wedi at thi saddest moment life antonioguterr but care tigraygenocid right blacklivesma,Positive
8319,richardangwin there separ color peopl white peopl unit state that separ diseas color,Neutral
8320,alima the board council medic scheme incompet cmscaresu http co kzapxw gem number disgrac,Neutral
8321,alima the board council medic scheme incompet cmscaresu http co vpeikdf gem number disgrac,Neutral
8322,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8323,alima the board council medic scheme incompet cmscaresu http co gcujkzqm gem number disgrac,Neutral
8324,alima the board council medic scheme incompet cmscaresu http co gcujkzqm gem number disgrac,Neutral
8325,botdefund defund brinkleypolic blacklivesmatt,Neutral
8326,alima the board council medic scheme incompet cmscaresu http co njgyfiz gem number disgrac,Neutral
8327,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8328,alima the board council medic scheme incompet cmscaresu http co egnkjwxi gem number disgrac,Neutral
8329,activistalberta today yyc march honour solidar latjor tuel meet citi hall pm justiceforlatjortuel blackli,Neutral
8330,gamerstran i tri help peopl spread it get hard sorri spread donat ca,Negative
8331,isexton vice presid kamala harri thi one presid obama victori speech blackhistorymonth pearlon,Neutral
8332,richardangwin there separ color peopl white peopl unit state that separ diseas color,Neutral
8333,richardangwin there separ color peopl white peopl unit state that separ diseas color,Neutral
8334,richardangwin there separ color peopl white peopl unit state that separ diseas color,Neutral
8335,whisperwatch so yall track million blacklivesmatt rais yet blm http co vlwehdvjqm,Neutral
8336,tundrawolfqueen thi articl good read amp discus black american made advanc med amp field toward benefit,Positive
8337,demandpoet there whole languag manual train learn lgbtq blacklivesmatt whi,Positive
8338,there whole languag manual train learn lgbtq blacklivesmatt whi exist train men maleprivileg male violenc woman,Positive
8339,hey fella let give chanc show creativ illustr artistontwitt design graphic coupl blacklivesmatt design smallbusi http co gctakq,Neutral
8340,solomonjon get new book livesdemand wherev book sold year sinc trayvonmain still b,Positive
8341,inartfairnyk pussi riot founder trippi lab pleasrdao member launch ukrain dao via decryptmedia http co udgqpui h,Neutral
8342,isexton vice presid kamala harri thi one presid obama victori speech blackhistorymonth pearlon,Neutral
8343,i cannot entertain russian missil fall ukrain russian rapper oxxxymiron cancel sold out moscow concert protest http co smboaee holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow,Neutral
8344,martinholistica tvglobo extra denunci stf ofici cpidacovid arasomisso jn fia f teamlh w wsl blacklivesmatt nfl,Neutral
8345,fuciou powafulimpak present antonio moral lcsw psychotherapist freedomfight urbanshaman theliberatedselftherapeutics,Neutral
8346,bhmuk black men like get prostat cancer men chanc get prostat cancer blackliv,Negative
8347,tvglobo extra denunci stf ofici cpidacovid arasomisso jn fia f teamlh w wsl blacklivesmatt nfl faustaonaband bbb fnaband mercedesamgf showdoesport cfoab gildovigor kennedyalencar ptbrasil gleisi thiagoresist sdvesquerda http co fbseionl,Neutral
8348,insidehbcufbal see narr never chang blackhistorymonth blacklivesmatt http co mlgrglwupc,Neutral
8349,bostonbubbalooo tell la la tfg land covid hit amp tfg let american die blacklivesmatt beg polic stop,Neutral
